#node	identifier	category	term ID	term description
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0009987	Cellular process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0010257	NADH dehydrogenase complex assembly
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0015980	Energy derivation by oxidation of organic compounds
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0015986	Proton motive force-driven ATP synthesis
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0016043	Cellular component organization
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0018130	Heterocycle biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0019438	Aromatic compound biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0019637	Organophosphate metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0019646	Aerobic electron transport chain
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0019693	Ribose phosphate metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0022607	Cellular component assembly
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0022900	Electron transport chain
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0022904	Respiratory electron transport chain
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0032981	Mitochondrial respiratory chain complex I assembly
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0033108	Mitochondrial respiratory chain complex assembly
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0042773	ATP synthesis coupled electron transport
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0042775	Mitochondrial ATP synthesis coupled electron transport
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0042776	Proton motive force-driven mitochondrial ATP synthesis
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0043933	Protein-containing complex organization
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0044085	Cellular component biogenesis
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0044237	Cellular metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0044238	Primary metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0044249	Cellular biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0044281	Small molecule metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0045333	Cellular respiration
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0046034	ATP metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0046390	Ribose phosphate biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0046483	Heterocycle metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0065003	Protein-containing complex assembly
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0071704	Organic substance metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0071840	Cellular component organization or biogenesis
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0072521	Purine-containing compound metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0072522	Purine-containing compound biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:0090407	Organophosphate biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901135	Carbohydrate derivative metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901293	Nucleoside phosphate biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901360	Organic cyclic compound metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901564	Organonitrogen compound metabolic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Process	GO:1901576	Organic substance biosynthetic process
Ndufa8	10090.ENSMUSP00000065352	GO Function	GO:0005488	Binding
Ndufa8	10090.ENSMUSP00000065352	GO Function	GO:0044877	Protein-containing complex binding
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005622	Intracellular anatomical structure
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005737	Cytoplasm
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005739	Mitochondrion
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005740	Mitochondrial envelope
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005743	Mitochondrial inner membrane
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005746	Mitochondrial respirasome
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005747	Mitochondrial respiratory chain complex I
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0005758	Mitochondrial intermembrane space
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0016020	Membrane
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0016021	Integral component of membrane
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0019866	Organelle inner membrane
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0030964	NADH dehydrogenase complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0031090	Organelle membrane
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0031224	Intrinsic component of membrane
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0031966	Mitochondrial membrane
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0031967	Organelle envelope
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0031970	Organelle envelope lumen
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0031974	Membrane-enclosed lumen
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0031975	Envelope
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0032991	Protein-containing complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0043226	Organelle
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0043227	Membrane-bounded organelle
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0043229	Intracellular organelle
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0043233	Organelle lumen
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0045271	Respiratory chain complex I
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0070013	Intracellular organelle lumen
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0070469	Respirasome
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0098796	Membrane protein complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0098798	Mitochondrial protein-containing complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0098800	Inner mitochondrial membrane protein complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0098803	Respiratory chain complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:0110165	Cellular anatomical entity
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:1902494	Catalytic complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:1902495	Transmembrane transporter complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:1990204	Oxidoreductase complex
Ndufa8	10090.ENSMUSP00000065352	GO Component	GO:1990351	Transporter complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24524	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24525	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24526	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Respiratory chain complex IV
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24528	Respiratory chain complex, and Proton-transporting ATP synthase complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24530	Respiratory chain complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24535	Respiratory chain complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24537	Respiratory chain complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24539	NADH dehydrogenase complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24543	NADH dehydrogenase complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24544	NADH dehydrogenase complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24545	NADH dehydrogenase complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24547	NADH dehydrogenase complex
Ndufa8	10090.ENSMUSP00000065352	STRING clusters	CL:24548	NADH dehydrogenase activity, and NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu00190	Oxidative phosphorylation
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu01100	Metabolic pathways
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu04714	Thermogenesis
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu04723	Retrograde endocannabinoid signaling
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu04932	Non-alcoholic fatty liver disease
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu05010	Alzheimer disease
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu05012	Parkinson disease
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu05014	Amyotrophic lateral sclerosis
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu05016	Huntington disease
Ndufa8	10090.ENSMUSP00000065352	KEGG	mmu05020	Prion disease
Ndufa8	10090.ENSMUSP00000065352	Reactome	MMU-1428517	The citric acid (TCA) cycle and respiratory electron transport
Ndufa8	10090.ENSMUSP00000065352	Reactome	MMU-1430728	Metabolism
Ndufa8	10090.ENSMUSP00000065352	Reactome	MMU-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
Ndufa8	10090.ENSMUSP00000065352	Reactome	MMU-611105	Respiratory electron transport
Ndufa8	10090.ENSMUSP00000065352	Reactome	MMU-6799198	Complex I biogenesis
Ndufa8	10090.ENSMUSP00000065352	WikiPathways	WP1248	Oxidative phosphorylation
Ndufa8	10090.ENSMUSP00000065352	WikiPathways	WP295	Electron transport chain
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0000042	Animal
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0000345	Digestive gland
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0000522	Gland
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0000759	Liver
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0001488	Endocrine gland
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0001489	Whole body
Ndufa8	10090.ENSMUSP00000065352	TISSUES	BTO:0001491	Viscus
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005622	Intracellular
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005737	Cytoplasm
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005739	Mitochondrion
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005743	Mitochondrial inner membrane
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005746	Mitochondrial respirasome
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005747	Mitochondrial respiratory chain complex I
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0005758	Mitochondrial intermembrane space
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0016020	Membrane
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0016021	Integral component of membrane
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0019866	Organelle inner membrane
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0030964	NADH dehydrogenase complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0031090	Organelle membrane
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0031967	Organelle envelope
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0031970	Organelle envelope lumen
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0031975	Envelope
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0032991	Protein-containing complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0043226	Organelle
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0043233	Organelle lumen
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0045271	Respiratory chain complex I
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0070469	Respirasome
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0098796	Membrane protein complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0098800	Inner mitochondrial membrane protein complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0098803	Respiratory chain complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:1902494	Catalytic complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:1990204	Oxidoreductase complex
Ndufa8	10090.ENSMUSP00000065352	COMPARTMENTS	GOCC:1990351	Transporter complex
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0001325	Abnormal retina morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0001515	Abnormal grip strength
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0001614	Abnormal blood vessel morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0002066	Abnormal motor capabilities/coordination/movement
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0002092	Abnormal eye morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0002127	Abnormal cardiovascular system morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0002792	Abnormal retina vasculature morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0002864	Abnormal ocular fundus morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0004262	Abnormal physical strength
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0004924	Abnormal behavior
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0005195	Abnormal posterior eye segment morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0005385	Cardiovascular system phenotype
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0005386	Behavior/neurological phenotype
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0005391	Vision/eye phenotype
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0010052	Increased grip strength
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0010097	Abnormal retina blood vessel morphology
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0010768	Mortality/aging
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0010769	Abnormal survival
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0010770	Preweaning lethality
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0011100	Preweaning lethality, complete penetrance
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0011963	Abnormal total retina thickness
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0011965	Decreased total retina thickness
Ndufa8	10090.ENSMUSP00000065352	Monarch	MP:0031346	Abnormal eye vasculature morphology
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-0249	Electron transport
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-0472	Membrane
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-0496	Mitochondrion
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-0677	Repeat
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-0679	Respiratory chain
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-0813	Transport
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-0999	Mitochondrion inner membrane
Ndufa8	10090.ENSMUSP00000065352	UniProt Keywords	KW-1015	Disulfide bond
Ndufa8	10090.ENSMUSP00000065352	Pfam	PF06747	CHCH domain
Ndufa8	10090.ENSMUSP00000065352	InterPro	IPR010625	CHCH
Ndufa8	10090.ENSMUSP00000065352	InterPro	IPR016680	NADH dehydrogenase [ubiquinone] (complex I), alpha subcomplex, subunit 8
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006082	Organic acid metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006091	Generation of precursor metabolites and energy
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006119	Oxidative phosphorylation
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006163	Purine nucleotide metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006164	Purine nucleotide biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006629	Lipid metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006631	Fatty acid metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006633	Fatty acid biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006725	Cellular aromatic compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006753	Nucleoside phosphate metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006754	ATP biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006790	Sulfur compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006793	Phosphorus metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006796	Phosphate-containing compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006807	Nitrogen compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0006996	Organelle organization
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0007005	Mitochondrion organization
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0008152	Metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0008610	Lipid biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009058	Biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009060	Aerobic respiration
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009117	Nucleotide metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009141	Nucleoside triphosphate metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009142	Nucleoside triphosphate biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009144	Purine nucleoside triphosphate metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009145	Purine nucleoside triphosphate biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009150	Purine ribonucleotide metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009152	Purine ribonucleotide biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009165	Nucleotide biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009199	Ribonucleoside triphosphate metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009201	Ribonucleoside triphosphate biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009205	Purine ribonucleoside triphosphate metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009206	Purine ribonucleoside triphosphate biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009249	Protein lipoylation
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009259	Ribonucleotide metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009260	Ribonucleotide biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0009987	Cellular process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0010257	NADH dehydrogenase complex assembly
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0010467	Gene expression
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0015980	Energy derivation by oxidation of organic compounds
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0015986	Proton motive force-driven ATP synthesis
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0016043	Cellular component organization
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0016053	Organic acid biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0016226	Iron-sulfur cluster assembly
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0018130	Heterocycle biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0018193	Peptidyl-amino acid modification
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0018205	Peptidyl-lysine modification
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0019438	Aromatic compound biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0019538	Protein metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0019637	Organophosphate metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0019693	Ribose phosphate metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0019752	Carboxylic acid metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0022607	Cellular component assembly
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0031163	Metallo-sulfur cluster assembly
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0032787	Monocarboxylic acid metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0032981	Mitochondrial respiratory chain complex I assembly
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0033108	Mitochondrial respiratory chain complex assembly
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0036211	Protein modification process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0042776	Proton motive force-driven mitochondrial ATP synthesis
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0043170	Macromolecule metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0043412	Macromolecule modification
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0043436	Oxoacid metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0043933	Protein-containing complex organization
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044085	Cellular component biogenesis
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044237	Cellular metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044238	Primary metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044249	Cellular biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044255	Cellular lipid metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044281	Small molecule metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0044283	Small molecule biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0045333	Cellular respiration
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0046034	ATP metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0046390	Ribose phosphate biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0046394	Carboxylic acid biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0046483	Heterocycle metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0051604	Protein maturation
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0065003	Protein-containing complex assembly
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0071704	Organic substance metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0071840	Cellular component organization or biogenesis
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0072521	Purine-containing compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0072522	Purine-containing compound biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:0090407	Organophosphate biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901135	Carbohydrate derivative metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901293	Nucleoside phosphate biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901360	Organic cyclic compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901564	Organonitrogen compound metabolic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Process	GO:1901576	Organic substance biosynthetic process
Ndufab1	10090.ENSMUSP00000033157	GO Function	GO:0000035	Acyl binding
